,song,year,artist,genre,lyrics,video_path,most_predominant_topic
810,painkillr,2014,erika-jayne,Pop,Tumbeling down walking around the room Waiting around for you I don't know what else to do Thinking about how we got off the tracks If you're ever coming back You already found someone new Gave you more than one chance can let the past be the past You played with my heart you dropped it to fast Now I know the naked truth and it's not the best side of you Fool me once fool me twice it's a final goodbye I hate to say it but I'm wasting my time on you And now we're through yeah eh yeah Of all the lies you told me I love you was my favorite Of all the lies you told me I love you was my favorite Eh eh I love you was my favorite eh eh I love you was my favorite eh eh I love you was my favorite My favorite lie My favorite lie No one to fight alone in the dark all night I know that I can get by I make my own look tonight You're not gonna win You're not gonna take me down You're not gonna make me drown I'm better of on my own Gave you more than one chance can let the past be the past You played with my heart you'd dropped it to fast Now I know the naked truth and it's not the best side of you Fool me once fool me twice it's a final goodbye I hate to say it but I'm waisting my time on you And now we're through yeah eh yeah Of all the lies you told me I love you was my favorite Of all the lies you told me I love you was my favorite Eh eh I love you was my favorite eh eh I love you was my favorite eh eh I love you was my favorite My favorite lie Three words one big lie Left me in the curse but you'll never hear me cry I should have seen it coming I know I should have seen it coming Three words one goodbye Left me in the curse but you'll never see me cry I should have seen it coming but now you get to see me running Of all the lies you told me I love you was my favorite Of all the lies you told me I love you was my favorite Eh eh I love you was my favorite eh eh I love you was my favorite eh eh I love you was my favorite My favorite lie,https://www.youtube.com/watch?v=Bx4F4K7BT04,topic_8
811,overprotected-the-darkchild-remix,2014,britney-spears,Pop,I need time time Love love joy joy I need space love I need me Action Say hello to the girl that I am You're going to have to see through my perspective I need to make mistakes just to learn who I am And I don't want to be so damn protected There must be another way Cause I believe in taking chances But who am I to say What a girl is to do God I need some answers What am I to do with my life You will find it out don't worry How am I supposed to know what's right You just got to do it your way I can't help the way I feel But my life has been so overprotected I'll tell them what I like what I want what I don't But every time I do I stand corrected Things that I've been told I can't believe what I hear about the world I realize I'm overprotected There must be another way Cause I believe in taking chances But who am I to say What a girl is to do God I need some answers What am I to do with my life You will find it out don't worry How am I supposed to know what's right You just got to do it your way I can't help the way I feel But my life has been so overprotected I need time love I need space This is it this is it I don't need nobody telling me just what I wanna What I what what what I'm going to Do about my destiny I say no no nobody's telling me just What what what I wanna do do I'm so fed up with people telling me to be Someone else but me Action What am I to do with my life You will find it out don't worry How am I supposed to know what's right You just got to do it your way I can't help the way I feel But my life has been so overprotected I don't need nobody telling me just what I wanna What I what what what I'm going to Do about my destiny I say no no nobody's telling me just What what what I wanna do do I'm so fed up with people telling me to be Someone else but me What am I to do with my life You will find it out don't worry How am I supposed to know what's right You just got to do it your way I can't help the way I feel But my life has been so overprotected,https://www.youtube.com/watch?v=-XrhNZqS4xk,topic_8
812,young-heart,2014,blondfire,Pop,Some elated revelation Comes from long lost sleepy eyes So you turn a new rotation And live a silent dreamy sigh And you rise awake And you rise too late When you borrow your expressions All the glass begins to fog Over under over under Don't know where you belong And you lay awake Cause sleep's a waste Young heart look what you found now Sold her to the sky now She's high above you Now now Why don't you come down Come on we can ride to a true beginning Love lost but look what you found now Give her to the past Cause you're such a young heart You're such a young heart Your thoughts glide like a dancer And your finger wears a string All the verses you remember But the chorus you can't sing And you slip away What a weight to weigh Missing person in your presence Innocent since the first day Shine a light light up creation Make the saints all go away And you lie awake Cause the truth's a waste Young heart look what you found now Sold her to the sky now She's high above you Now now Why don't you come down Come on we can ride to a true beginning Love lost but look what you found now Give her to the past Cause you're such a young heart You're such a young heart You're such a young heart Crawling to feel What you need isn't all that matters now From a walk to a wheel You can turn to the brightest of them all If you fall you can fly You can think what you want about that now All the crawls all the wheels rays of the sun From the start you're the one Young heart You're such a young heart You're such a young heart You're such a young heart You're such a young heart Yeah you're such a young heart,https://www.youtube.com/watch?v=3BaS9sVbs0E,topic_8
813,under-the-sheets,2010,ellie-goulding,Pop,Like all the boys before Like all the boys boys boys boys Like all the boys before Like all the boys boys boys boys You left a blood stain on the floor You set your sights on him You left a hand print on the door Like all the boys before like all the boys before This is our luck baby running out Our clothes were never off We still have our roads to run about To scale the map scale the map to get us back on track I've seen you in a fight you lost I've seen you in a fight We're under the sheets and you're killing me In our house made of paper your words all over me We're under the sheets and you're killing me Like all the boys before Like all the boys boys boys boys Like all the boys before Like all the boys boys boys boys In here the world won't bring us down Our plan is gold dust Out there a lonely girl could drown In here we're frozen Where did the people go My hands are empty You're not the answer I should know Like all the boys before like all the boys before We're under the sheets and you're killing me In our house made of paper your words all over me We're under the sheets and you're killing me We're in a mess baby we're in a mess babe Your more is less babe oh We're in a mess baby we're in a mess babe Your more is less babe oh oh We're under the sheets and you're killing me In our house made of paper and your words all over me We're under the sheets and you're killing me I've seen you in a fight you lost Like all the boys before like all the boys before We're under the sheets and you're killing me In our house made of paper your words all over me We're under the sheets and you're killing me We're under the sheets and you're killing me In our house made of paper your words all over me We're under the sheets and you're killing me Killing killing killing me Killing killing killing me,https://www.youtube.com/watch?v=Navl4fYI-Zk,topic_8
814,swagger-jagger,2012,cher-lloyd,Pop,Swagger jagger Swagger jagger You should get some of your own Count that money Get your game on Get your game on Get your get your game on You can't stop looking at me Staring at me be what I be You can't stop looking at me So get up out my face You can't stop clicking at me Writing bout me tweeting bout me I can't stop that's why they gon be My swagger's in check Get on the floor Get get get on the floor My swagger's on check Get on the floor Get get get on the floor I got it in check Swagger jagger Swagger jagger You should get some of your own Count that money Get your game on You're a hater Just let it go Swagger jagger Swagger jagger You should get some of your own Count that money Get your game on Get your game on Get your game on You you can't stop shouting at me Calling at me be what I be You can't stop looking at me So get up out my way You you can't stop youtubing me On repeat running this beat You can't stop this on me I'm laughing all the way Get on the floor Get get get on the floor Get get get on the floor Get get get on the floor I got it in check Swagger jagger Swagger jagger You should get some of your own Count that money Get your game on You're a hater Just let it go Swagger jagger Swagger jagger You should get some of your own Count that money Get your game on Get your game on Get your game on Hi hater Kiss kiss I'll see you later Hi hater It is very very very nice to meet ya Get on the floor Get get get get get get Get on the floor Get on the floor I I got it in check Get on the floor Get on the floor My swagger's in check Get on the floor Get on the floor I got it in check,https://www.youtube.com/watch?v=sdbyG2MrBHk,topic_8
815,mr-sleaze,1987,bananarama,Pop,Dirty dirty Dirty dirty Dirty dirty Dirty dirty He's dirty and mean He's just a sleaze machine He's not here to please He's only here to tease He may look cute but he's unclean And you don't know where he's been He'll bring you to your knees 'Cause he's Mister Sleaze He's not here to please He's only here to tease He may look cute but he's unclean And you don't know where he's been He'll bring you to your knees 'Cause he's Mister Sleaze,https://www.youtube.com/watch?v=G95-31DbtSI,topic_8
816,minor-earth-major-sky,2019,a-ha,Pop,I can't see me in this empty place Just another lonely face I can't see me here in outer space It's so hard to leave a trace And I try and I try and I try But it never comes out right Yes I try and I try and I try But I never get it right It's a Minor Earth major sky I can't see me in this lonely town Not a friendly face around Can you hear me when I speak out loud Hear my voice above the crowd And I try and I try and I try But it never comes out right Yes I try and I try and I try But I never get it right It's a Minor Earth major sky But I try and I try and I try But it never comes out right Yes I try and I try and I try But I never get it right It's a Minor Earth major sky,https://www.youtube.com/watch?v=Awnhonto-8s,topic_8
817,goodies,2004,ciara,Pop,My goodies my goodies my goodies Not my goodies I got a sick reputation for handling broads All I need is me a few seconds or more And in my rap Tell valet to bring my lac And I ain't coming back So you can put a car right there I'm the truth And ain't got nothin to prove An you can ask anybody 'Cause they seen me do it Barricades I run right through em I'm used to em Throw all the dirt you want it's no use You still won't have a pinup in a fabulous room On her back pickin out baskets of fruit I love you boo Yeah freak and Petey love you too Ha ha You know how I do You may look at me and think that I'm just a young girl But I'm not just a young girl Baby this is what I'm lookin for I want a Sexy independent I ain't wit so you already know I'm not being too dramatic that's the way I gotta have it I bet you want the goodies Bet you thought about it Got you all hot and bothered Mayb 'cause I talk about it Looking for the goodies Keep on lookin 'cause they stay in the jar Just because you drive a Benz I'm not going home with you You won't get no nookie or the cookies I'm no rookie And still I'm Sexy independent I ain't wit it so you already know I'm not being too dramatic that's the way I gotta have it You may talk slick Trying hit But I'm not dumb I'm not being too dramatic it's just how I gotta have it I bet you want the goodies Bet you thought about it Got you all hot and bothered Mayb 'cause I talk about it Looking for the goodies Keep on lookin 'cause they stay in the jar So damn hot but so young You ain't got milk on ya tongue Slow down lil one You ain't got it all Hey shorty you don't play the game You think you bad but you ain't bad I'll show you what bad is Bad is when you capable of beatin the bag I been workin at it since I came to this planet And I ain't quite there yet but I'm gettin better at it Matter of fact Lemme tell it to you once more again All I got to do is tell a girl who I am Ain't no chick in here that I can't have You're insinuating that I'm hot But these goodies boy are not Just for any of the many men that's trying to get on top No you can't call me later And I don't want your number I'm not changin stories Just respect the play I'm calling I bet you want the goodies Bet you thought about it Got you all hot and bothered Mayb 'cause I talk about it Looking for the goodies Keep on lookin 'cause they stay in the jar I bet you want the goodies Bet you thought about it Got you all hot and bothered Mayb 'cause I talk about it Looking for the goodies Keep on lookin 'cause they stay in the jar Yeah yeah,https://www.youtube.com/watch?v=YtC92pzp5vw,topic_8
835,diva,2008,beyonce,Pop,I'm a a diva hey I'm a I'm a a diva hey I'm a I'm a a diva hey I'm a I'm a a diva I'm a I'm a a diva hey I'm a I'm a a diva I'm a I'm a a diva hey I'm a I'm a Na na na diva is a female version of a huslter Of a huslter of a of a huslter Na na na diva is a female version of a hustler Of a hustler of a of a hustler Stop the track let me state facts I told you give me a minute and I'll be right back Fifty million round the world And they said that I couldn't get it I done got so sick and filthy with Benji's I can't spend How you gone be talkin shit You act like I just got up in it Been the number one diva in this game for a minute I know you read the paper The one that they call a queen Every radio round the world know me 'Cause that's where I be I'm a a diva hey I'm a I'm a a diva hey I'm a I'm a a diva hey I'm a I'm a a diva I'm a I'm a a diva hey I'm a I'm a a diva I'm a I'm a a diva hey I'm a I'm a Na na na diva is a female version of a hustler Of a hustler of a of a hustler Na na na diva is a female version of a hustler Of a hustler of a of a hustler When he pull up wanna pop my hood up Bet he better have a six pack in the cooler Getting money divas getting money If you ain't getting money then you ain't got nothing for me Tell me somethin where your boss at Where my ladies up in there that like to talk back I wanna see ya I'd like to meet cha What you said not to me she ain't no diva Na na na diva is a female version of a huslter Of a hustler of a of a huslter Na na na diva is a female version of a huslter Of a a hustler of a of a huslter Since fifteen in my stilettos been struttin in this game What's your age Was the question they asked when I hit the stage I'm a diva best believe her you see her she getting paid She ain't callin him to greet her don't need him her bed's made This is a stick up stick up I need them bags uh that money A stick up stick up You see them ask where that money All my ladies get it up I see you I do the same Take it to another level No passengers on my plane I'm a a diva hey I'm a I'm a a diva hey I'm a I'm a a diva hey I'm a I'm a a diva This is a stick up stick up I need them bags uh that money Stick up stick up You see them ask where that money Na na na diva is a female version of a hustler Of a hustler of a of a hustler Na na na diva is a female version of a hustler Of a hustler of a of a huslter I'm a a diva I'm a I'm a a diva I'm a I'm a a diva I'm a I'm a a diva I'm a I'm a a diva I'm a I'm a a diva I'm a I'm a a diva I'm a I'm a a diva I'm a I'm a a diva I'm a I'm a a diva I'm a I'm a a diva I'm a I'm a a diva I'm a I'm a a diva I'm a I'm a a diva I'm a I'm a a diva I'm a I'm a a diva hey,https://www.youtube.com/watch?v=rNM5HW13_O8,topic_8
838,you-are-the-one,1988,a-ha,Pop,You are the one Who has done me in Guess you knew from the start I call again but there's no one in Don't know where With whom you've been But I do love you Anyway you want me too You are the one Now the state I'm in Catching you was so hard I fought for you Did you let me win You don't even care You don't care where I've been But I do love you Anyway you want me too I've done all I can do All the letters I've sent through Put my life in the palms of your hand Maybe now you can see That it's got to be me But if you leave me I'll understand yeah If you leave me I'll understand You are the one Who has done me in Guess you knew from the start I call your friends But there's no one in Catching you is so hard,https://www.youtube.com/watch?v=Wut994fxYA8,topic_8
842,do-you-feel-like-i-feel,2013,belinda-carlisle,Pop,I don't know how you do what you do I'm so shaken by you baby I can barely breath Every time I see you I just want to break down and cry No one's ever moved me Just the way you move me inside Do you feel like I feel Or am I all alone Is this love really real Baby I've got to know When you held me last night Were your words really real Are you just using me Or do you feel like I feel Do you feel like I feel From that moment that I met you baby I just knew It was so easy for me just to be with you When the sun comes shining Will you still be lying by my side Tell me if I'm dreaming Is there deeper meaning For me in your life Do you feel like I feel Or am I all alone Is this love really real Baby I've got to know When you held me last night Were your words really real Are you just using me Or do you feel like I feel Do you feel like I feel I'm the one who wants you I'm the one who needs you I'm the one who won't let go You've got all the power I'm dying by the hour Come on baby let me know When you held me last night were your words really real God I'm so much in love Do you feel like I feel like I feel like I feel,https://www.youtube.com/watch?v=HJ5dF4T1SZk,topic_8
851,movin-on,1992,bananarama,Pop,You know I'll miss you when you're gone And I can't pretend that I know when Our love started to go wrong I know we planned to stay together We just ran into stormy weather We couldn't see the dark clouds in the sky But I had no way of knowing And I don't know where I'm going But I'm movin on We talked it over we've said it all But who could say it would be this way But the writing's on the wall And now the sun has finally set and This is where the story ends We didn't count upon a rainy day But I had no way of knowing And I don't know where I'm going But I'm movin on But I had no way of knowing And I don't know where I'm going But I'm movin on I'm movin on I'm movin on I know we planned to stay together We just ran into stormy weather We couldn't see the dark clouds in the sky But I had no way of knowing And I don't know where I'm going But I'm movin on But I had no way of knowing And I don't know where I'm going But I'm movin on I'm movin on But I had no way of knowing And I don't know where I'm going But I'm movin on,https://www.youtube.com/watch?v=LFgtPJwU8yQ,topic_8
931,benediction,2014,august-alsina,R&B,"Started off in the streets We would take collection from the fiends People dyin all around me So I gave you my testimony We were down from the beginnin' When the world wasn't listenin' Now that I got your attention Let us in with the benediction We are gathered here today Paying our respects to bein broke hope he's in a better place 'Cause life out here ain't sweet oh no I would close my eyes to sleep but didn't dream no more So I had to make a way for my home you know Now I'm in a place where I ain't gotta scheme no more The good life I'm done with the hood life I did what I could but didn't always do what I should and I was misunderstood So many nights I tried To hide how I felt I would cry inside And I ran through the streets till my feet got tired 'Cause I ain't wanna have my shoes on them power lines But I made it and it made me I know I did wrong I prayed to God he forgave me 'Cause I made it and it didn't kill me So it made me stronger I pray to God that you feel me that you feel me Started off in the streets We would take collection from the fiends People dyin all around me So I gave you my testimony We were down from the beginnin' When the world wasn't listenin' Now that I got your attention Let us in with the benediction Our father who art in heaven I pray you free me from my demons and keep me level I know you kept my out of prison where I was headin' When I heard someone killed my brother one eighty seven I hope he made it to your presence for me he was a blessin' At least I know he's restin and he ain't out here stressin' Tryna get to the good life and out of this hood life I pray that my step pops stay off that crack pipe So mama could sleep at night I know it's been hard on her I was ripping through the streets it was hard for her Now I'm up in hotels on the ocean shore When I was sleepin on the floor at the corner store But I made it and it made me I know I did wrong I prayed to God he would save me 'Cause I made it it didn't kill me So it made me stronger I pray to God that you feel me that you feel me Started off in the streets We would take collection from the fiends People dyin all around me So I gave you my testimony We were down from the beginnin' When the world wasn't listenin' Now that I got your attention Let us in with the benediction Bottle after bottle snatching Belaire out the bucket Rightin all my wrongs for these homies out here thuggin' Pray for benediction pretty women on my premise Condo out in Cabo screaming ""GABOS"" to my nemesis Gold around my neck I'm ballin for these final minutes Nothing lasts forever for these sins I seek repentance Shots fired another gone I feel that man's pain Daddy sat me down and said ""that came with the game"" Shake my head roll up the window turnin up the music So much anger in these songs for these soldiers that we losin' A mastermind is one who's feedin others off his talent I owe it to my city but it's time I pay my balance I'm in Holyfield's estate I started with a pallet I made my first tape I gave that shit to Khaled Thankful for my supporters everyone that ever bought us Grateful for every lesson these by any streets taught us Started off in the streets We would take collection from the fiends People dyin all around me So I gave you my testimony We were down from the beginnin' When the world wasn't listenin' Now that I got your attention Let us in with the benediction",https://www.youtube.com/watch?v=IWPrGxCMcUc,topic_0
912,2:00:00,2014,adrian-marcel,R&B,Said it's 2a m I want it girl right now I'm turnt up in this bitch Drunk off that liquor I can't trust these hoes But you look so different girl You you got your girls I got my niggas So you should tell yo girls to come fuck with us Come live in the fast lane Bottles every night whatever you like 'Cause I do things And you know my niggas keep that thing on the side 'Cause a nigga wanna act strange But this ain't about me girl it's all about you And I ain't just running game I ain't running game Said it's 2a m I want it girl I want this girl I know you're horny girl I want it girl I want it girl Said it's 2a m I want it girl Neck frozen wrist too They ain't never seen a California igloo My dude own a magazine for the issue You better off tryna kick it like jiu jitsu It's 2a m and I'm tryna get in there Say X marks the spot but your ex not in here On my momma I ain't for the drama I'm from the Sev no beef We just get the commas Said it's 2a m I want it girl I want this girl I know you're horny girl I want it girl I want it girl Said it's 2a m I want it girl Let's pull off in this whip Full speed to my after hours Take a couple more sips Girl you know I'll be good for hours You you say it's real and I can feel lonely You know the deal we in the moment Come live in the fast lane Bottles every night whatever you like 'Cause I do things And you know my niggas keep that thing on the side 'Cause a nigga wanna act strange But this ain't about me girl it's all about you And I ain't just running game I ain't running game Said it's 2a m I want it girl I want this girl I know you're horny girl I want it girl I want it girl Said it's 2a m I want it girl,https://www.youtube.com/watch?v=ae_Ev_lwpUg,topic_10
924,magnets,2015,disclosure,R&B,Never really felt bad about it As we drank deep from a lie Cause I felt melting magnets babe The second I saw you through half shut eyes Smoke and sunset off Mulholland He was talking I was wondering bout You and that girl she your girlfriend Face from heaven bet the world she don't know Pretty girls don't know the things that I know Walk my way I'll share the things that you want Uh oh dancin past the point of no return Let go we can free ourselves of all we've learned I love this secret language that we're speaking Say it to me let's embrace the point of no return Let's embrace the point of no return Let's embrace the point of no return Never really thought we would make it We be thinking about what could have been But we've had a record summer can't turn it down oh Now I don't wanna see the envy again Smoke and sunset off Mulholland He was talking I was wondering bout You and that girl she your girlfriend Face from heaven bet the world she don't know Pretty girls don't know the things that I know Walk my way I'll share the things that you want Uh oh dancin past the point of no return Let go we can free ourselves of all we've learned I love this secret language that we're speaking Say it to me let's embrace the point of no return Let's embrace the point of no return,https://www.youtube.com/watch?v=b_KfnGBtVeA,topic_10
925,the-only-one-for-me,2002,brian-mcknight,R&B,Say you've seen too many things That turned out to be too good to be true Against your better judgment opened up your heart Till you found the joke was on you Looking out on the rest of our lives If we're gonna be together or apart About the only way that I know how to come Is right straight from my heart I want you now I'll show you how I can be the man you need me to be I've been around but now I've found That you're the only one for me You say you'll never fall again You won't subject yourself to such pain But if you give me half a chance I'll win I'll never leave you standing out in the rain But if you think that I can look you in the face And lie right through my teeth Then turn around and walk away But cross my heart girl I care for you When I look into your eyes and I say I want you now I'll show you how I can be the man you need me to be I've been around but now I've found That you're the only one for me I need you so I can't let go Gonna be all that I can be I want you still I always will 'Cause you're the only one for me I want you now I'll show you how I can be the man you need me to be I've been around but now I've found That you're the only one for me I need you so I can't let go I'm gonna be all that I can be I want you still I always will 'Cause you're the only one for me,https://www.youtube.com/watch?v=g1SKCm8dFRQ,topic_10
936,tender-lover,1989,babyface,R&B,Feels good everybody Tender lover tender love Eleanor Rigby Spends half her life all alone No fault of her own Made a decision Love has no place in her home Love it has a right to go Love has no limit If you believe in love It'll open up so Don't even give in 'Cause if it starts to give Just hold on We didn't didn't make it But love'll get you by If you only try Just don't give up on love 'Cause it didn't work out this time Tender lover girl I'm so sorry Well I never meant to hurt you I never meant to break your heart Tender love so broken hearted Well I never meant to break your Break your little tender heart Don't ever give up In spite of our love Love is much too precious It's greater than both of us There's more than enough Keep lookin for love Just be a believer It'll give you what you want Sky is the limit If you believe in love It'll open up so Don't ever give in 'Cause if it starts to give Just hold on We didn't didn't make it But love'll get you by If you only try Just don't give up on love 'Cause it didn't work out this time My tender lover Tender lover tender love Tender lover tender love Love has no limit If you believe in love It'll open up so Don't even give in 'Cause if it starts to give Just hold on We didn't didn't make it But love'll get you by If you only try Just don't give up on love 'Cause it didn't work out this time,https://www.youtube.com/watch?v=W3egbD56y-0,topic_10
914,numb,2014,august-alsina,R&B,Gold all on my neck Bathing ape on my back Even though I'm looking from the front I can still see that back I got racks on racks No I'm not white See I'm hifey like keep the sneak Please don't creep by me don't try me I be on freak geeked off that brain I receive All this fly shit I bought came with receipts This ain't no game don't be playin with me All these bad bitches be stayin with me Beat the beat up like I'm Roy in that ring Enough of me rapping gon let that boy sing I had one two three too many I'm fucked up four chicks with me I'm loud took about five shots Six bottles I just copped Twisted turnt up twenty four seven That's more bad bitches I'm getting They know I hit em and quit em And go past what they came here for Baby can I see you make yo ass drop I'mma let the Rose bottles pop I'mma sip this Roc baby don't stop 'Cause yo body on fire you too hot I can't feel my face I'm so numb I'm so wasted So dumb I'm shit faced it Just in case I don't make it Take my drink nigga I'm buzzin' Take my trees nigga I'm gone Take my keys nigga it's nothing One of these chicks is taking me home Take my drink nigga I'm buzzin' Take my trees nigga I'm gone Take my keys nigga it's nothing One of these chicks is taking me home That little red bone said she's taking me home Fine ass friend said she coming along Love in the morning so I'm fuckin em strong I'mma beat em to sleep then I'm gone in the morning Hold up I tell a bitch roll up Before I gotta roll out all I do is turn up Turn down fuck what need another drink Baby go and pour up money hungover So you know I gotta throw up the fetti So that they know that I'm ready To get em poppin and droppin the party never be stopping 'Cause I be keeping em rocking you all these bitches be choosin' 'Cause now they see that I'm winning like I'm allergic to losing and I I can't feel my face I'm so numb I'm so wasted so dumb I'm shit faced it Just in case I don't make it Take my drink nigga I'm buzzin' Take my trees nigga I'm gone Take my keys nigga it's nothing One of these chicks is taking me home Take my drink nigga I'm buzzin' Take my trees nigga I'm gone Take my keys nigga it's nothing One of these chicks is taking me home Ro Rolex shinin call it perfect timing Many is fresh my baby's big timin' Like a giant clock club taking big shots Like a giant Glock bitch got high then she made her booty drop While I'm watchin like the cops Do the niggas in the hood Smell it fore I light it So you know my weed good Fly like a pilot from the same time it should Concealing big D she gon take it like a crook Just make one thing understood You nothing without paper like books Word to my nigga double A everybody's under may Make bitches come ada andale When I'm digging in that skeezer no soda that squeezer I'm cakin no pam bro's growin up with Caesar Crazy ass peep make these bitches go beezer All my niggas makin reserve drop Take my drink nigga I'm buzzin' Take my trees nigga I'm gone Take my keys nigga it's nothing One of these chicks is taking me home Take my drink nigga I'm buzzin' Take my trees nigga I'm gone Take my keys nigga it's nothing One of these chicks is taking me home Nu ah ah ah ah ah numb Smoke until you go du ah ah ah ah ah umb Smoke until you go nu ah ah ah ah ah umb Smoke until you go du ah ah ah ah ah umb Drink until you go nu ah ah ah ah ah umb Smoke until you go du ah ah ah ah ah umb Smoke until you go nu ah ah ah ah ah umb Smoke until you go du ah ah ah ah ah umb,https://www.youtube.com/watch?v=v73ECi8ou8g,topic_12
921,let-me-love-you,2002,brian-mcknight,R&B,Maybe time and space will run and continue on like Einstein said And maybe time travel might even be possible but long After we're dead Maybe the sun revolves around the earth we don't Think it do Maybe serendipity brought you here to meet me to you Maybe for a sudden my woman said this thing here can't Possibly last And maybe just maybe I want somethin more from you Than to get some ass Maybe there are things you could put me through Maybe we should do the things that lovers do So let me love you with all that I've got Let me love you from the top to the bottom from the Bottom to the top Let me hold you touch you tease you please you Let me love you Maybe April showers don't bring me flowers it's all Been a lie Maybe the sky ain't blue and maybe Tiger might lose And babies don't cry And maybe my felonious and trained weren't really that Good And maybe everyone that didn't place or show didn't Give it all they could Maybe foresight is tellin you that this here thing Can't last And maybe just maybe I want somethin more from you Then to get some ass Maybe there's some things I might put you through Maybe we should do the things that lovers do So let me love you with all that I've got Let me love you from the top to the bottom from the Bottom to the top Let me hold you touch you tease you and please you Let me love you My brothers help me see That maybe this is heaven sent Maybe this is heaven Sent Maybe this could be as good as it gets Maybe this Could be as good as it gets Maybe this is everything you need and more Everything You need and more Maybe all that I've been waitin for All that I've Been waitin for Maybe this is just the way that it should be Just the Way that it should be I got you standin right in front of me Standin' Right in front of me Maybe there are things you will put me through But maybe you were made for me and I was made for you Let me love you yes with all that I've got Let me love you from the top to the bottom Bottom to The top hey You're all I got Love you oh with all that I've got Let me love you from the top to the bottom Bottom to The top oh You're all I got Let me love you let me love you let me love you Baby,https://www.youtube.com/watch?v=UJeuTJuuypk,topic_13
923,all-night-long,2003,brian-mcknight,R&B,Look Shit just ain't the same When you slide through Whoa I get distracted every time you in my view Yeah Plus I hear you kinda single right now boo True And I got a perfect spot for a tattoo Oh I get ya name more than once if I have to Yeah Me and you up at a classic then buy you Cause I got a few places you can fly to Bring ya partners cause you know I'm bringin my crew Yeah Girl don't you walk on by We're not leavin one more time Shorty's got her back to me Show me what you got for me Watch you move from side to side Lick your lips then close your eyes Like something from a fantasy Good for you and good for me girl So we can talk about the things you want Talk about the things want Or we can talk about the things you like Girl I don't just talk to hear my lines you've heard it all a thousand times girl And we can talk about taking it slow Takin it slow And we can talk about taking our time Girl how can I get you in my ride Who's gonna take you home tonight Baby let me love you Baby let me love you All night long All night long All night long All night long Baby let me please you Let me please you yeah All night long All night long All night long Mmm hmmm We can take a ride in my ride We can get it on outside Hit it of like 1 2 3 The moon and stars is all we need Then we can take it back to my crib We don't have to say that we did No one knows that we just met What you see is what you get So we can talk about the things you want Talk about the things want Or we can talk about the things you like Girl I don't just talk to hear my lines you've heard it all a thousand times girl And we can talk about taking it slow Takin it slow And we can talk about taking our time Girl how can I get you in my ride Who's gonna take you home tonight Baby let me love you Baby let me love you All night long All night long All night long All night long yeah yeah Baby let me please you Let me please you All night long All night long All night long Oh baby whenever you say We can be out I'm not in a hurry Ma But we can go now There's so many ways We can get down I'm gonna give all the lovin to ya Oh girl I want to be your stability Physically finance and mentally If willing I'll be fulfilling anything you reveal to me Like ya fantasies Ya dreams Peaches and cream You name it You pick I lick That's the thing Time don't mean a damn thing in this case So unplug the clocks And close the drapes I got it all planned out Me and you goin' Until we both scream ouch We both pass out So we can talk about the things you want Talk about the things want Or we can talk about the things you like Girl I don't just talk to hear my lines you've heard it all a thousand times girl And we can talk about taking it slow Takin it slow And we can talk about taking our time Girl how can I get you in my ride Who's gonna take you home tonight Baby let me love you Baby let me love you All night long All night long All night long All night long yeah yeah Baby let me please you Let me please you All night long All night long All night long Baby let me love you We can be out All night long Hurry Ma but we can go now All night long Baby let me please you We can get down All night long All night long,https://www.youtube.com/watch?v=Vk1ZjajQzQE,topic_13
282,latch,2014,disclosure,R&B,You lift my heart up When the rest of me is down You you enchant me even when you're not around If there are boundaries I will try to knock them down I'm latching on babe Now I know what I have found I feel we're close enough I wanna lock in your love I think we're close enough Could I lock in your love baby Now I got you in my space I won't let go of you Got you shackled in my embrace I'm latching on to you Now I got you in my space I won't let go of you Got you shackled in my embrace I'm latching on to you I'm so encaptured got me wrapped up in your touch Feel so enamored hold me tight within your clutch How do you do it you got me losing every breath What did you give me to make my heart beat out my chest I feel we're close enough I wanna lock in your love I think we're close enough Could I lock in your love baby I feel we're close enough I wanna lock in your love I think we're close enough Could I lock in your love baby Now I got you in my space I won't let go of you Got you shackled in my embrace I'm latching on to you Now I got you in my space I won't let go of you Got you shackled in my embrace I'm latching on to you I'm latching on to you I'm latching on to you I won't let go of you I won't let go I'm latching on to you I don't wanna let go I won't let go of you I won't let go I won't let go I won't let go I won't let go,https://www.youtube.com/watch?v=93ASUImTedo,topic_14
